iter	Passed	Remaining
6334	81742	47290
6335	81755	47277
6336	81768	47264
6337	81782	47252
6338	81797	47241
6339	81811	47228
6340	81823	47215
6341	81836	47202
6342	81849	47189
6343	81862	47176
6344	81881	47167
6345	81897	47156
6346	81913	47145
6347	81927	47132
6348	81938	47118
6349	81950	47105
6350	81961	47091
6351	81973	47078
6352	81985	47064
6353	81998	47051
6354	82011	47039
6355	82026	47026
6356	82039	47014
6357	82054	47002
6358	82072	46992
6359	82131	47005
6360	82145	46993
6361	82155	46979
6362	82168	46966
6363	82181	46953
6364	82199	46943
6365	82212	46930
6366	82225	46917
6367	82241	46906
6368	82260	46897
6369	82280	46888
6370	82299	46878
6371	82305	46861
6372	82322	46851
6373	82338	46839
6374	82353	46828
6375	82367	46816
6376	82381	46803
6377	82394	46791
6378	82403	46776
6379	82423	46767
6380	82439	46755
6381	82447	46739
6382	82463	46728
6383	82479	46717
6384	82491	46704
6385	82504	46691
6386	82517	46678
6387	82530	46665
6388	82544	46653
6389	82557	46640
6390	82570	46627
6391	82578	46611
6392	82592	46599
6393	82605	46586
6394	82614	46571
6395	82628	46559
6396	82642	46546
6397	82655	46534
6398	82663	46518
6399	82677	46506
6400	82685	46490
6401	82703	46480
6402	82712	46465
6403	82727	46453
6404	82744	46442
6405	82756	46429
6406	82764	46413
6407	82776	46400
6408	82786	46386
6409	82797	46371
6410	82809	46358
6411	82821	46344
6412	82833	46331
6413	82845	46318
6414	82858	46304
6415	82868	46290
6416	82881	46277
6417	82894	46265
6418	82906	46251
6419	82915	46236
6420	82927	46222
6421	82934	46206
6422	82983	46214
6423	82994	46199
6424	83003	46184
6425	83014	46170
6426	83023	46155
6427	83033	46140
6428	83042	46126
6429	83054	46112
6430	83064	46097
6431	83080	46086
6432	83091	46072
6433	83103	46059
6434	83115	46046
6435	83132	46035
6436	83153	46026
6437	83173	46018
6438	83193	46008
6439	83207	45996
6440	83222	45985
6441	83231	45969
6442	83245	45957
6443	83259	45945
6444	83279	45936
6445	83292	45923
6446	83306	45910
6447	83319	45897
6448	83332	45885
6449	83345	45872
6450	83360	45860
6451	83375	45848
6452	83390	45836
6453	83401	45822
6454	83413	45809
6455	83426	45796
6456	83433	45780
6457	83446	45767
6458	83458	45754
6459	83471	45741
6460	83483	45727
6461	83496	45715
6462	83504	45699
6463	83515	45685
6464	83527	45672
6465	83534	45655
6466	83547	45643
6467	83560	45629
6468	83572	45616
6469	83583	45603
6470	83596	45589
6471	83607	45576
6472	83623	45564
6473	83635	45551
6474	83648	45538
6475	83660	45525
6476	83673	45512
6477	83686	45499
6478	83698	45485
6479	83710	45472
6480	83723	45459
6481	83736	45446
6482	83748	45433
6483	83760	45419
6484	83773	45406
6485	83785	45393
6486	83798	45380
6487	83847	45387
6488	83856	45372
6489	83862	45355
6490	83871	45340
6491	83883	45327
6492	83892	45311
6493	83906	45299
6494	83917	45285
6495	83930	45272
6496	83949	45263
6497	83961	45249
6498	83975	45237
6499	83988	45224
6500	84002	45212
6501	84015	45199
6502	84028	45186
6503	84040	45173
6504	84054	45160
6505	84070	45149
6506	84083	45136
6507	84098	45125
6508	84117	45115
6509	84145	45110
6510	84163	45099
6511	84181	45089
6512	84194	45077
6513	84209	45065
6514	84222	45052
6515	84237	45040
6516	84251	45027
6517	84269	45017
6518	84281	45004
6519	84295	44992
6520	84308	44979
6521	84321	44966
6522	84333	44953
6523	84345	44939
6524	84357	44926
6525	84370	44913
6526	84385	44901
6527	84398	44888
6528	84413	44876
6529	84426	44863
6530	84441	44851
6531	84453	44838
6532	84466	44825
6533	84492	44819
6534	84508	44808
6535	84523	44796
6536	84537	44783
6537	84551	44771
6538	84563	44758
6539	84577	44746
6540	84592	44734
6541	84604	44720
6542	84620	44709
6543	84632	44695
6544	84644	44682
6545	84660	44671
6546	84672	44657
6547	84723	44664
6548	84733	44650
6549	84743	44635
6550	84753	44621
6551	84764	44607
6552	84775	44593
6553	84788	44580
6554	84800	44566
6555	84812	44553
6556	84831	44543
6557	84844	44531
6558	84860	44519
6559	84873	44507
6560	84885	44493
6561	84902	44482
6562	84916	44470
6563	84926	44455
6564	84940	44443
6565	84953	44430
6566	84968	44418
6567	84982	44406
6568	84997	44394
6569	85011	44382
6570	85025	44369
6571	85038	44356
6572	85053	44345
6573	85068	44332
6574	85082	44320
6575	85095	44307
6576	85112	44296
6577	85124	44283
6578	85139	44271
6579	85154	44259
6580	85167	44246
6581	85180	44233
6582	85188	44218
6583	85202	44205
6584	85209	44189
6585	85224	44178
6586	85237	44164
6587	85250	44151
6588	85268	44141
6589	85281	44129
6590	85292	44115
6591	85303	44100
6592	85316	44088
6593	85329	44075
6594	85342	44062
6595	85357	44050
6596	85373	44039
6597	85386	44026
6598	85401	44014
6599	85417	44002
6600	85433	43991
6601	85448	43979
6602	85463	43967
6603	85475	43954
6604	85491	43942
6605	85506	43930
6606	85521	43919
6607	85534	43906
6608	85547	43893
6609	85561	43881
6610	85576	43868
6611	85591	43857
6612	85638	43861
6613	85649	43847
6614	85660	43833
6615	85670	43819
6616	85678	43804
6617	85688	43789
6618	85693	43772
6619	85708	43760
6620	85725	43749
6621	85742	43738
6622	85758	43727
6623	85782	43719
6624	85799	43709
6625	85825	43702
6626	85838	43690
6627	85853	43677
6628	85866	43664
6629	85878	43651
6630	85885	43635
6631	85898	43622
6632	85904	43606
6633	85916	43592
6634	85929	43579
6635	85943	43567
6636	85957	43555
6637	85971	43542
6638	85984	43529
6639	85994	43515
6640	86005	43501
6641	86015	43487
6642	86029	43474
6643	86041	43461
6644	86055	43448
6645	86068	43435
6646	86075	43419
6647	86087	43406
6648	86100	43393
6649	86112	43379
6650	86124	43366
6651	86137	43353
6652	86150	43340
6653	86163	43327
6654	86175	43314
6655	86183	43299
6656	86196	43286
6657	86207	43272
6658	86219	43258
6659	86232	43245
6660	86243	43232
6661	86256	43218
6662	86267	43204
6663	86280	43192
6664	86287	43176
6665	86298	43162
6666	86310	43148
6667	86320	43134
6668	86332	43120
6669	86344	43107
6670	86355	43093
6671	86369	43081
6672	86380	43067
6673	86393	43054
6674	86404	43040
6675	86416	43026
6676	86428	43013
6677	86438	42999
6678	86451	42986
6679	86460	42971
6680	86502	42972
6681	86508	42956
6682	86519	42942
6683	86526	42926
6684	86538	42913
6685	86550	42899
6686	86561	42885
6687	86572	42872
6688	86584	42858
6689	86595	42844
6690	86606	42830
6691	86619	42817
6692	86630	42804
6693	86641	42790
6694	86651	42775
6695	86662	42761
6696	86674	42748
6697	86682	42733
6698	86692	42718
6699	86701	42703
6700	86711	42689
6701	86719	42674
6702	86728	42658
6703	86732	42641
6704	86741	42626
6705	86750	42611
6706	86766	42600
6707	86777	42586
6708	86789	42573
6709	86804	42561
6710	86820	42550
6711	86838	42539
6712	86854	42527
6713	86868	42515
6714	86885	42504
6715	86907	42495
6716	86925	42485
6717	86939	42473
6718	86952	42460
6719	86967	42448
6720	86978	42434
6721	86987	42419
6722	86999	42406
6723	87010	42392
6724	87020	42377
6725	87031	42364
6726	87041	42349
6727	87053	42336
6728	87066	42323
6729	87076	42309
6730	87087	42295
6731	87098	42281
6732	87113	42269
6733	87130	42258
6734	87141	42244
6735	87151	42230
6736	87161	42215
6737	87172	42201
6738	87181	42187
6739	87193	42173
6740	87205	42160
6741	87215	42145
6742	87227	42132
6743	87237	42118
6744	87248	42104
6745	87260	42090
6746	87273	42078
6747	87286	42064
6748	87296	42050
6749	87308	42037
6750	87321	42024
6751	87334	42011
6752	87346	41998
6753	87361	41986
6754	87377	41975
6755	87392	41962
6756	87407	41950
6757	87421	41938
6758	87433	41925
6759	87442	41910
6760	87457	41898
6761	87472	41886
6762	87484	41873
6763	87499	41861
6764	87513	41848
6765	87527	41836
6766	87539	41822
6767	87549	41808
6768	87562	41795
6769	87573	41781
6770	87583	41767
6771	87597	41754
6772	87609	41741
6773	87624	41729
6774	87632	41714
6775	87645	41701
6776	87692	41704
6777	87705	41691
6778	87717	41678
6779	87732	41666
6780	87745	41653
6781	87752	41637
6782	87765	41624
6783	87778	41611
6784	87792	41599
6785	87806	41587
6786	87817	41573
6787	87828	41559
6788	87839	41545
6789	87851	41532
6790	87863	41518
6791	87874	41504
6792	87880	41488
6793	87891	41474
6794	87898	41459
6795	87906	41444
6796	87915	41429
6797	87925	41414
6798	87935	41400
6799	87946	41386
6800	87957	41372
6801	87967	41358
6802	87979	41345
6803	88002	41336
6804	88017	41325
6805	88033	41313
6806	88048	41301
6807	88065	41290
6808	88078	41277
6809	88090	41264
6810	88101	41250
6811	88113	41237
6812	88130	41225
6813	88142	41212
6814	88149	41196
6815	88162	41183
6816	88174	41170
6817	88187	41157
6818	88199	41144
6819	88211	41130
6820	88224	41118
6821	88236	41104
6822	88249	41091
6823	88262	41078
6824	88274	41065
6825	88287	41052
6826	88299	41039
6827	88312	41026
6828	88323	41012
6829	88335	40998
6830	88346	40985
6831	88357	40971
6832	88368	40957
6833	88380	40944
6834	88392	40930
6835	88404	40917
6836	88415	40903
6837	88428	40890
6838	88440	40877
6839	88450	40863
6840	88462	40849
6841	88472	40835
6842	88482	40821
6843	88493	40807
6844	88504	40793
6845	88514	40779
6846	88525	40765
6847	88534	40750
6848	88545	40736
6849	88556	40722
6850	88570	40710
6851	88583	40697
6852	88596	40684
6853	88606	40670
6854	88617	40656
6855	88627	40642
6856	88638	40628
6857	88650	40615
6858	88661	40601
6859	88671	40587
6860	88683	40573
6861	88692	40559
6862	88703	40545
6863	88715	40531
6864	88727	40518
6865	88736	40503
6866	88748	40490
6867	88789	40490
6868	88799	40476
6869	88811	40462
6870	88821	40448
6871	88832	40434
6872	88843	40420
6873	88851	40405
6874	88861	40391
6875	88872	40377
6876	88881	40363
6877	88892	40349
6878	88904	40336
6879	88919	40323
6880	88926	40308
6881	88937	40294
6882	88947	40280
6883	88957	40266
6884	88969	40252
6885	88974	40236
6886	88984	40222
6887	88996	40208
6888	89006	40194
6889	89015	40179
6890	89022	40163
6891	89033	40150
6892	89047	40138
6893	89061	40125
6894	89075	40112
6895	89087	40099
6896	89095	40084
6897	89108	40071
6898	89123	40059
6899	89139	40048
6900	89155	40036
6901	89170	40024
6902	89184	40012
6903	89195	39998
6904	89206	39984
6905	89221	39972
6906	89234	39959
6907	89247	39947
6908	89265	39936
6909	89285	39926
6910	89304	39916
6911	89323	39905
6912	89334	39892
6913	89350	39880
6914	89370	39870
6915	89386	39859
6916	89399	39846
6917	89417	39835
6918	89436	39825
6919	89448	39812
6920	89468	39802
6921	89484	39790
6922	89499	39779
6923	89511	39765
6924	89522	39751
6925	89535	39739
6926	89544	39724
6927	89559	39712
6928	89573	39699
6929	89585	39686
6930	89598	39673
6931	89610	39660
6932	89621	39646
6933	89633	39633
6934	89646	39620
6935	89663	39609
6936	89678	39597
6937	89693	39585
6938	89706	39572
6939	89717	39558
6940	89728	39544
6941	89742	39532
6942	89755	39519
6943	89768	39506
6944	89780	39492
6945	89790	39478
6946	89800	39464
6947	89810	39450
6948	89822	39437
6949	89833	39423
6950	89843	39408
6951	89853	39395
6952	89864	39381
6953	89872	39365
6954	89883	39352
6955	89894	39338
6956	89906	39325
6957	89947	39324
6958	89959	39311
6959	89973	39298
6960	89986	39285
6961	89999	39272
6962	90015	39261
6963	90028	39248
6964	90042	39236
6965	90063	39226
6966	90076	39213
6967	90094	39203
6968	90105	39189
6969	90117	39175
6970	90130	39162
6971	90143	39150
6972	90153	39135
6973	90166	39123
6974	90178	39109
6975	90192	39097
6976	90203	39083
6977	90216	39070
6978	90228	39057
6979	90241	39044
6980	90259	39033
6981	90274	39021
6982	90286	39008
6983	90298	38994
6984	90316	38983
6985	90329	38971
6986	90342	38958
6987	90357	38946
6988	90371	38933
6989	90383	38920
6990	90397	38908
6991	90413	38896
6992	90430	38885
6993	90443	38872
6994	90456	38859
6995	90469	38846
6996	90495	38839
6997	90506	38825
6998	90526	38815
6999	90546	38805
7000	90572	38798
7001	90592	38788
7002	90617	38780
7003	90637	38770
7004	90656	38760
7005	90679	38751
7006	90696	38740
7007	90718	38731
7008	90736	38720
7009	90745	38706
7010	90766	38696
7011	90782	38684
7012	90801	38674
7013	90818	38663
7014	90834	38651
7015	90849	38639
7016	90864	38627
7017	90920	38632
7018	90931	38619
7019	90944	38606
7020	90959	38594
7021	90975	38582
7022	90990	38570
7023	91004	38557
7024	91011	38542
7025	91031	38532
7026	91046	38520
7027	91064	38509
7028	91081	38498
7029	91098	38486
7030	91115	38475
7031	91127	38462
7032	91173	38463
7033	91191	38452
7034	91203	38438
7035	91217	38426
7036	91230	38413
7037	91243	38400
7038	91254	38386
7039	91267	38373
7040	91280	38361
7041	91297	38349
7042	91311	38337
7043	91322	38323
7044	91332	38309
7045	91344	38295
7046	91354	38281
7047	91365	38267
7048	91379	38255
7049	91397	38244
7050	91409	38231
7051	91418	38216
7052	91432	38203
7053	91445	38191
7054	91458	38178
7055	91470	38164
7056	91484	38152
7057	91501	38140
7058	91515	38128
7059	91528	38115
7060	91542	38102
7061	91596	38106
7062	91608	38093
7063	91621	38080
7064	91637	38068
7065	91651	38056
7066	91664	38043
7067	91678	38030
7068	91692	38018
7069	91714	38008
7070	91730	37997
7071	91762	37991
7072	91778	37980
7073	91812	37976
7074	91828	37964
7075	91836	37949
7076	91842	37933
7077	91854	37920
7078	91869	37907
7079	91880	37894
7080	91891	37880
7081	91907	37868
7082	91921	37856
7083	91934	37843
7084	91948	37830
7085	91967	37820
7086	91981	37807
7087	91995	37794
7088	92010	37782
7089	92025	37770
7090	92040	37758
7091	92055	37746
7092	92069	37733
7093	92083	37721
7094	92092	37706
7095	92104	37693
7096	92116	37679
7097	92130	37667
7098	92145	37655
7099	92157	37641
7100	92172	37629
7101	92185	37616
7102	92202	37605
7103	92217	37593
7104	92230	37580
7105	92243	37567
7106	92256	37554
7107	92271	37542
7108	92286	37529
7109	92300	37517
7110	92314	37504
7111	92330	37492
7112	92342	37479
7113	92355	37466
7114	92372	37455
7115	92382	37441
7116	92396	37428
7117	92408	37415
7118	92425	37403
7119	92434	37389
7120	92449	37377
7121	92463	37364
7122	92478	37352
7123	92495	37340
7124	92546	37343
7125	92564	37332
7126	92579	37320
7127	92591	37306
7128	92605	37294
7129	92618	37281
7130	92636	37270
7131	92650	37257
7132	92662	37244
7133	92676	37231
7134	92688	37218
7135	92705	37206
7136	92717	37193
7137	92731	37180
7138	92744	37168
7139	92757	37154
7140	92770	37142
7141	92781	37128
7142	92793	37114
7143	92802	37100
7144	92817	37088
7145	92830	37075
7146	92848	37064
7147	92872	37055
7148	92887	37043
7149	92906	37032
7150	92924	37021
7151	92938	37009
7152	92954	36997
7153	92970	36985
7154	92984	36973
7155	92997	36959
7156	93013	36948
7157	93029	36936
7158	93040	36922
7159	93053	36909
7160	93068	36897
7161	93080	36884
7162	93097	36872
7163	93111	36859
7164	93126	36847
7165	93137	36834
7166	93148	36820
7167	93159	36806
7168	93171	36792
7169	93183	36779
7170	93192	36765
7171	93203	36751
7172	93215	36737
7173	93230	36725
7174	93247	36714
7175	93263	36702
7176	93278	36690
7177	93294	36678
7178	93308	36665
7179	93321	36652
7180	93335	36639
7181	93349	36627
7182	93362	36614
7183	93373	36600
7184	93388	36588
7185	93405	36576
7186	93415	36562
7187	93425	36548
7188	93437	36535
7189	93483	36535
7190	93497	36522
7191	93512	36510
7192	93526	36497
7193	93537	36483
7194	93549	36470
7195	93560	36456
7196	93571	36443
7197	93582	36429
7198	93594	36415
7199	93607	36402
7200	93619	36389
7201	93631	36376
7202	93642	36362
7203	93653	36348
7204	93664	36334
7205	93679	36322
7206	93693	36310
7207	93704	36296
7208	93714	36282
7209	93725	36268
7210	93735	36254
7211	93747	36240
7212	93766	36229
7213	93781	36217
7214	93797	36205
7215	93816	36195
7216	93830	36182
7217	93851	36172
7218	93867	36160
7219	93881	36148
7220	93897	36136
7221	93911	36123
7222	93926	36111
7223	93942	36099
7224	93957	36087
7225	93972	36075
7226	93988	36063
7227	94003	36051
7228	94019	36039
7229	94030	36025
7230	94041	36011
7231	94053	35998
7232	94068	35986
7233	94075	35970
7234	94087	35957
7235	94101	35944
7236	94117	35932
7237	94133	35921
7238	94148	35908
7239	94161	35895
7240	94176	35883
7241	94192	35871
7242	94208	35859
7243	94225	35848
7244	94238	35835
7245	94254	35823
7246	94272	35812
7247	94285	35799
7248	94295	35785
7249	94309	35772
7250	94321	35759
7251	94336	35747
7252	94350	35734
7253	94364	35721
7254	94380	35709
7255	94425	35708
7256	94441	35696
7257	94460	35686
7258	94474	35673
7259	94487	35660
7260	94496	35645
7261	94512	35634
7262	94525	35621
7263	94540	35608
7264	94553	35595
7265	94567	35583
7266	94580	35570
7267	94593	35557
7268	94599	35541
7269	94610	35527
7270	94622	35514
7271	94633	35500
7272	94645	35487
7273	94655	35473
7274	94667	35459
7275	94677	35445
7276	94686	35431
7277	94697	35417
7278	94707	35403
7279	94723	35391
7280	94732	35376
7281	94744	35363
7282	94758	35350
7283	94770	35337
7284	94787	35325
7285	94805	35314
7286	94814	35299
7287	94828	35287
7288	94839	35273
7289	94849	35259
7290	94857	35244
7291	94870	35231
7292	94882	35218
7293	94897	35205
7294	94910	35193
7295	94928	35181
7296	94942	35169
7297	94955	35156
7298	94969	35143
7299	94982	35130
7300	94989	35115
7301	95005	35103
7302	95015	35089
7303	95025	35075
7304	95035	35061
7305	95047	35047
7306	95059	35034
7307	95072	35021
7308	95085	35008
7309	95097	34994
7310	95111	34982
7311	95123	34968
7312	95136	34955
7313	95148	34942
7314	95160	34929
7315	95173	34916
7316	95185	34902
7317	95198	34889
7318	95209	34875
7319	95222	34862
7320	95235	34849
7321	95247	34836
7322	95260	34823
7323	95273	34810
7324	95285	34797
7325	95298	34784
7326	95310	34770
7327	95317	34755
7328	95330	34742
7329	95381	34743
7330	95394	34730
7331	95411	34718
7332	95427	34706
7333	95438	34692
7334	95455	34681
7335	95473	34670
7336	95485	34656
7337	95501	34645
7338	95515	34632
7339	95532	34620
7340	95544	34607
7341	95565	34597
7342	95579	34584
7343	95593	34572
7344	95608	34559
7345	95620	34546
7346	95633	34533
7347	95645	34519
7348	95657	34506
7349	95672	34494
7350	95691	34483
7351	95711	34472
7352	95730	34461
7353	95746	34450
7354	95759	34437
7355	95775	34424
7356	95781	34409
7357	95796	34397
7358	95815	34386
7359	95824	34371
7360	95840	34360
7361	95861	34349
7362	95876	34337
7363	95894	34326
7364	95903	34311
7365	95918	34299
7366	95933	34287
7367	95947	34274
7368	95960	34261
7369	95973	34248
7370	95989	34236
7371	96004	34224
7372	96017	34211
7373	96029	34197
7374	96044	34185
7375	96056	34171
7376	96067	34158
7377	96080	34145
7378	96094	34132
7379	96106	34118
7380	96120	34106
7381	96135	34094
7382	96145	34080
7383	96160	34067
7384	96173	34054
7385	96182	34040
7386	96192	34026
7387	96206	34013
7388	96220	34000
7389	96231	33987
7390	96244	33973
7391	96258	33961
7392	96272	33948
7393	96283	33934
7394	96294	33921
7395	96342	33920
7396	96357	33908
7397	96370	33895
7398	96387	33883
7399	96401	33870
7400	96415	33858
7401	96430	33845
7402	96444	33832
7403	96457	33819
7404	96471	33807
7405	96486	33795
7406	96500	33782
7407	96514	33769
7408	96530	33757
7409	96551	33747
7410	96566	33735
7411	96579	33721
7412	96591	33708
7413	96601	33694
7414	96615	33682
7415	96627	33668
7416	96641	33655
7417	96658	33643
7418	96672	33631
7419	96686	33618
7420	96700	33606
7421	96722	33595
7422	96738	33584
7423	96754	33571
7424	96769	33559
7425	96784	33547
7426	96797	33534
7427	96812	33522
7428	96828	33510
7429	96849	33499
7430	96867	33488
7431	96887	33477
7432	96910	33468
7433	96924	33455
7434	96942	33444
7435	96956	33431
7436	96971	33419
7437	96985	33406
7438	96999	33393
7439	97013	33380
7440	97027	33368
7441	97044	33356
7442	97060	33344
7443	97074	33331
7444	97088	33319
7445	97102	33306
7446	97114	33293
7447	97130	33281
7448	97144	33268
7449	97158	33255
7450	97174	33243
7451	97189	33231
7452	97203	33218
7453	97216	33205
7454	97231	33193
7455	97247	33180
7456	97262	33168
7457	97276	33155
7458	97289	33142
7459	97340	33142
7460	97354	33130
7461	97369	33117
7462	97382	33104
7463	97396	33091
7464	97409	33078
7465	97421	33065
7466	97433	33051
7467	97445	33038
7468	97456	33024
7469	97469	33011
7470	97481	32998
7471	97494	32985
7472	97507	32972
7473	97520	32959
7474	97534	32946
7475	97549	32934
7476	97562	32921
7477	97578	32909
7478	97592	32896
7479	97606	32883
7480	97619	32870
7481	97633	32857
7482	97656	32847
7483	97668	32834
7484	97678	32820
7485	97691	32807
7486	97706	32795
7487	97720	32782
7488	97737	32770
7489	97749	32757
7490	97764	32744
7491	97779	32732
7492	97789	32718
7493	97807	32706
7494	97824	32695
7495	97838	32682
7496	97855	32670
7497	97870	32658
7498	97887	32646
7499	97903	32634
7500	97917	32621
7501	97930	32608
7502	97938	32593
7503	97950	32580
7504	97963	32567
7505	97978	32555
7506	97992	32542
7507	98007	32530
7508	98020	32516
7509	98032	32503
7510	98048	32491
7511	98060	32477
7512	98073	32464
7513	98089	32452
7514	98107	32441
7515	98121	32428
7516	98134	32415
7517	98146	32402
7518	98159	32389
7519	98175	32377
7520	98192	32365
7521	98200	32350
7522	98213	32337
7523	98227	32324
7524	98242	32312
7525	98255	32299
7526	98270	32286
7527	98283	32273
7528	98336	32273
7529	98356	32263
7530	98375	32251
7531	98386	32238
7532	98399	32225
7533	98414	32212
7534	98426	32199
7535	98442	32187
7536	98456	32174
7537	98468	32160
7538	98481	32148
7539	98494	32134
7540	98506	32121
7541	98521	32109
7542	98533	32095
7543	98545	32082
7544	98558	32069
7545	98572	32056
7546	98578	32040
7547	98590	32027
7548	98601	32013
7549	98612	31999
7550	98625	31987
7551	98640	31974
7552	98656	31962
7553	98676	31951
7554	98695	31940
7555	98704	31926
7556	98714	31912
7557	98727	31899
7558	98737	31884
7559	98751	31872
7560	98765	31859
7561	98782	31847
7562	98797	31835
7563	98813	31822
7564	98820	31808
7565	98837	31796
7566	98851	31783
7567	98870	31772
7568	98884	31759
7569	98908	31750
7570	98933	31740
7571	98956	31730
7572	98972	31718
7573	98988	31706
7574	99001	31693
7575	99013	31680
7576	99027	31667
7577	99034	31652
7578	99045	31638
7579	99057	31625
7580	99070	31612
7581	99081	31598
7582	99094	31585
7583	99105	31571
7584	99119	31558
7585	99138	31547
7586	99153	31535
7587	99167	31522
7588	99179	31508
7589	99189	31494
7590	99195	31479
7591	99207	31466
7592	99213	31450
7593	99225	31437
7594	99236	31423
7595	99247	31409
7596	99258	31396
7597	99269	31382
7598	99281	31369
7599	99331	31367
7600	99341	31353
7601	99355	31341
7602	99362	31326
7603	99375	31312
7604	99386	31299
7605	99397	31285
7606	99408	31271
7607	99420	31258
7608	99431	31244
7609	99443	31231
7610	99454	31217
7611	99465	31203
7612	99477	31190
7613	99487	31176
7614	99499	31163
7615	99512	31149
7616	99522	31135
7617	99532	31121
7618	99542	31107
7619	99552	31093
7620	99562	31079
7621	99572	31065
7622	99584	31052
7623	99594	31038
7624	99604	31024
7625	99616	31010
7626	99630	30998
7627	99643	30984
7628	99649	30969
7629	99656	30954
7630	99669	30941
7631	99689	30930
7632	99705	30918
7633	99718	30905
7634	99730	30892
7635	99742	30878
7636	99755	30865
7637	99767	30852
7638	99780	30839
7639	99794	30826
7640	99801	30811
7641	99814	30798
7642	99826	30785
7643	99838	30771
7644	99850	30758
7645	99862	30745
7646	99875	30731
7647	99887	30718
7648	99900	30705
7649	99912	30691
7650	99923	30678
7651	99936	30665
7652	99948	30651
7653	99961	30638
7654	99974	30625
7655	99987	30612
7656	100002	30600
7657	100014	30586
7658	100026	30573
7659	100039	30560
7660	100051	30547
7661	100064	30533
7662	100076	30520
7663	100090	30507
7664	100103	30494
7665	100117	30481
7666	100130	30468
7667	100151	30458
7668	100166	30445
7669	100174	30431
7670	100190	30418
7671	100204	30406
7672	100219	30393
7673	100235	30381
7674	100250	30368
7675	100303	30368
7676	100316	30355
7677	100325	30340
7678	100340	30328
7679	100355	30315
7680	100373	30304
7681	100386	30291
7682	100402	30278
7683	100414	30265
7684	100435	30254
7685	100452	30243
7686	100462	30229
7687	100477	30216
7688	100493	30204
7689	100506	30191
7690	100522	30178
7691	100536	30166
7692	100551	30153
7693	100564	30140
7694	100578	30127
7695	100590	30114
7696	100605	30101
7697	100618	30088
7698	100630	30075
7699	100646	30063
7700	100660	30050
7701	100672	30037
7702	100686	30024
7703	100699	30011
7704	100711	29997
7705	100725	29985
7706	100733	29970
7707	100747	29957
7708	100760	29944
7709	100774	29931
7710	100788	29918
7711	100803	29906
7712	100815	29893
7713	100829	29880
7714	100842	29867
7715	100854	29853
7716	100864	29839
7717	100879	29827
7718	100887	29812
7719	100899	29799
7720	100913	29786
7721	100958	29782
7722	100969	29769
7723	100980	29755
7724	100994	29742
7725	101008	29729
7726	101023	29717
7727	101036	29704
7728	101043	29689
7729	101056	29676
7730	101072	29664
7731	101087	29651
7732	101100	29638
7733	101113	29625
7734	101124	29611
7735	101131	29596
7736	101142	29583
7737	101155	29570
7738	101167	29556
7739	101180	29543
7740	101192	29530
7741	101204	29516
7742	101217	29503
7743	101231	29491
7744	101245	29478
7745	101260	29465
7746	101273	29452
7747	101288	29440
7748	101302	29427
7749	101316	29414
7750	101331	29401
7751	101344	29388
7752	101361	29376
7753	101385	29367
7754	101405	29356
7755	101420	29343
7756	101435	29330
7757	101447	29317
7758	101459	29304
7759	101467	29289
7760	101479	29276
7761	101491	29262
7762	101504	29249
7763	101514	29235
7764	101525	29222
7765	101537	29208
7766	101549	29195
7767	101564	29182
7768	101615	29180
7769	101625	29166
7770	101635	29152
7771	101647	29139
7772	101659	29125
7773	101673	29113
7774	101683	29099
7775	101698	29086
7776	101710	29073
7777	101722	29059
7778	101736	29047
7779	101755	29035
7780	101765	29021
7781	101777	29008
7782	101784	28993
7783	101797	28980
7784	101810	28967
7785	101824	28954
7786	101837	28941
7787	101849	28927
7788	101862	28914
7789	101875	28901
7790	101889	28888
7791	101902	28875
7792	101909	28861
7793	101921	28847
7794	101932	28834
7795	101944	28820
7796	101957	28807
7797	101970	28794
7798	101983	28781
7799	101995	28768
7800	102007	28754
7801	102021	28741
7802	102033	28728
7803	102046	28715
7804	102057	28701
7805	102069	28688
7806	102083	28675
7807	102094	28661
7808	102104	28647
7809	102116	28634
7810	102128	28621
7811	102139	28607
7812	102149	28593
7813	102161	28580
7814	102175	28567
7815	102186	28553
7816	102203	28541
7817	102217	28528
7818	102231	28516
7819	102245	28503
7820	102262	28491
7821	102314	28488
7822	102327	28475
7823	102339	28462
7824	102354	28450
7825	102366	28436
7826	102379	28423
7827	102392	28410
7828	102405	28397
7829	102418	28384
7830	102431	28371
7831	102444	28357
7832	102455	28344
7833	102466	28330
7834	102479	28317
7835	102492	28304
7836	102504	28291
7837	102518	28278
7838	102530	28264
7839	102540	28250
7840	102546	28235
7841	102554	28221
7842	102562	28206
7843	102571	28192
7844	102582	28179
7845	102593	28165
7846	102606	28152
7847	102618	28139
7848	102630	28125
7849	102642	28112
7850	102655	28099
7851	102668	28086
7852	102679	28072
7853	102690	28058
7854	102701	28045
7855	102712	28031
7856	102726	28018
7857	102737	28005
7858	102749	27991
7859	102760	27978
7860	102773	27964
7861	102786	27951
7862	102797	27938
7863	102807	27924
7864	102819	27910
7865	102831	27897
7866	102839	27883
7867	102851	27869
7868	102863	27856
7869	102876	27843
7870	102886	27829
7871	102898	27816
7872	102910	27802
7873	102920	27788
7874	102931	27775
7875	102941	27761
7876	102952	27747
7877	102957	27732
7878	102963	27717
7879	102973	27703
7880	102978	27688
7881	102988	27674
7882	102998	27660
7883	103004	27645
7884	103016	27632
7885	103028	27618
7886	103039	27605
7887	103049	27591
